,names,scores,logfoldchanges,pvals,pvals_adj,3_mean_expr,3_frac_expr,23_mean_expr,23_frac_expr,chromosome
16681,LINC02611,-0.21112923,-0.36050233,0.8327864281902922,1.0,0.003988662,0.006983240223463687,0.0051180413,0.01639344262295082,chr2
16682,CDHR2,-0.21112923,-0.3449475,0.8327864281902922,1.0,0.003612516,0.006983240223463687,0.0045860396,0.01639344262295082,chr5
16683,AL157756.1,-0.21112923,-0.16601487,0.8327864281902922,1.0,0.0035829204,0.006983240223463687,0.0040189987,0.01639344262295082,chr14
16684,C21orf91-OT1,-0.21112923,-0.5437405,0.8327864281902922,1.0,0.0036000467,0.006983240223463687,0.005243644,0.01639344262295082,chr21
16685,LRRC7,-0.2112159,-0.24505745,0.8327188000073324,1.0,0.0034319642,0.006983240223463687,0.004066068,0.01639344262295082,chr1
16686,VWA3B,-0.21130258,-0.22425823,0.8326511730623751,1.0,0.0035641207,0.006983240223463687,0.004162276,0.01639344262295082,chr2
16687,AC012629.2,-0.21130258,-0.34618768,0.8326511730623751,1.0,0.004069791,0.006983240223463687,0.0051706578,0.01639344262295082,chr5
16688,STIM2-AS1,-0.21130258,-0.33007765,0.8326511730623751,1.0,0.0039348723,0.006983240223463687,0.0049439566,0.01639344262295082,chr4
16689,AL513365.2,-0.21130258,-0.4503635,0.8326511730623751,1.0,0.00384788,0.006983240223463687,0.0052539865,0.01639344262295082,chr1
16690,AC090469.1,-0.21147592,-0.5567986,0.8325159228884085,1.0,0.0036019955,0.006983240223463687,0.005294057,0.01639344262295082,chr11
16691,AL356489.2,-0.21147592,-0.5238942,0.8325159228884085,1.0,0.003587804,0.006983240223463687,0.0051546143,0.01639344262295082,chr9
16692,SPATA9,-0.21164925,-0.6882509,0.8323806776722747,1.0,0.0038347738,0.006983240223463687,0.00617186,0.01639344262295082,chr5
16693,AL645933.2,-0.21164925,-0.4456568,0.8323806776722747,1.0,0.0044245957,0.006983240223463687,0.0060211946,0.01639344262295082,chr6
16694,AC013640.1,-0.2118226,-0.64542603,0.8322454374178555,1.0,0.003994022,0.006983240223463687,0.0062404354,0.01639344262295082,chr15
16695,BCHE,-0.2118226,-0.7089159,0.8322454374178555,1.0,0.0035431928,0.006983240223463687,0.0057851225,0.01639344262295082,chr3
16696,SLC7A7,-0.21234262,-0.8721358,0.8318397464636973,1.0,0.0035121068,0.006983240223463687,0.0064191143,0.01639344262295082,chr14
16697,ALK,-0.21260263,-0.9547565,0.8316369177782468,1.0,0.0036242064,0.006983240223463687,0.0070127267,0.01639344262295082,chr2
16698,MAMDC4,-0.21260263,-0.694614,0.8316369177782468,1.0,0.004065808,0.006983240223463687,0.006572064,0.01639344262295082,chr9
16699,PHKG1,-0.21260263,-0.83227783,0.8316369177782468,1.0,0.0037440907,0.006983240223463687,0.006656624,0.01639344262295082,chr7
16700,LINC02851,-0.21277598,-0.83478,0.831501704882626,1.0,0.0040030885,0.006983240223463687,0.0071286894,0.01639344262295082,chr9
16701,SREBF2-AS1,-0.21277598,0.48973438,0.831501704882626,1.0,0.024097813,0.04329608938547486,0.01722072,0.0546448087431694,chr22
16702,SLC16A5,-0.21281931,0.443634,0.831467902437778,1.0,0.041491367,0.07297486033519553,0.030674221,0.08743169398907104,chr17
16703,AL137779.2,-0.21286264,-0.25177786,0.8314341003046741,1.0,0.013023302,0.023044692737430168,0.015487364,0.03278688524590164,chr14
16704,NECAB1,-0.21290597,0.081029385,0.8314002984833749,1.0,0.006800472,0.012220670391061452,0.006430241,0.02185792349726776,chr8
16705,PCBP2-OT1,-0.21303599,-0.98206574,0.8312988948909115,1.0,0.0036440887,0.006983240223463687,0.0071853935,0.01639344262295082,chr12
16706,SIAH3,-0.21303599,-1.3879405,0.8312988948909115,1.0,0.0032536054,0.006983240223463687,0.008492546,0.01639344262295082,chr13
16707,AC127035.1,-0.21307932,0.005568063,0.831265094317437,1.0,0.006562169,0.012220670391061452,0.0065369736,0.02185792349726776,chr11
16708,LINC02241,-0.21307932,0.068764485,0.831265094317437,1.0,0.0060870214,0.012220670391061452,0.005804516,0.02185792349726776,chr5
16709,NPIPB11,-0.21307932,0.14016196,0.831265094317437,1.0,0.006558161,0.012220670391061452,0.0059527922,0.02185792349726776,chr16
16710,UBE2R2,-0.21325266,-0.054521132,0.8311298951452221,1.0,0.53834283,0.6875,0.5542489,0.825136612021858,chr9
16711,VIPR1,-0.21346934,-1.3290302,0.8309609032082836,1.0,0.0036056119,0.006983240223463687,0.009033937,0.01639344262295082,chr3
16712,AL162586.1,-0.213556,-0.09314381,0.8308933086216548,1.0,0.020595323,0.03910614525139665,0.021953892,0.04918032786885246,chr9
16713,LINC02694,-0.21359934,-0.2131013,0.8308595117974713,1.0,0.006528879,0.012220670391061452,0.007564208,0.02185792349726776,chr15
16714,GNRH1,-0.21381602,-1.3603013,0.8306905323702853,1.0,0.0036197156,0.006983240223463687,0.009266984,0.01639344262295082,chr8
16715,TCEAL1,-0.21385935,0.24099669,0.8306567374240185,1.0,0.13569479,0.22870111731843576,0.11598085,0.273224043715847,chrX
16716,PGC,-0.21394603,-0.053842183,0.8305891484711394,1.0,0.0066057825,0.012220670391061452,0.006856113,0.02185792349726776,chr6
16717,WIPI1,-0.2142927,-0.2367097,0.8303188051972359,1.0,0.0068264306,0.012220670391061452,0.00803872,0.02185792349726776,chr17
16718,GCNA,-0.21455272,-0.3458368,0.8301160609198646,1.0,0.005737263,0.012220670391061452,0.0072857696,0.02185792349726776,chrX
16719,FAM66E,-0.21455272,0.44709864,0.8301160609198646,1.0,0.022503512,0.042946927374301676,0.01655602,0.0546448087431694,chr8
16720,CLDN12,-0.21481273,-0.25630692,0.8299133279524997,1.0,0.0065592215,0.012220670391061452,0.007829468,0.02185792349726776,chr7
16721,AC092295.2,-0.21485606,-0.7587397,0.8298795402251076,1.0,0.009604318,0.0178072625698324,0.016197026,0.0273224043715847,chr19
16722,AC135507.1,-0.2148994,-0.32848015,0.829845752812306,1.0,0.0065350453,0.012220670391061452,0.008199157,0.02185792349726776,chr3
16723,AC023509.3,-0.2156361,0.04773662,0.8292714149856714,1.0,0.009780464,0.017458100558659217,0.00946364,0.0273224043715847,chr12
16724,AP000345.2,-0.2157661,-0.46746486,0.8291700707134795,1.0,0.0061969236,0.012220670391061452,0.008558227,0.02185792349726776,chr22
16725,CR1,-0.21615613,-2.0505078,0.8288660549599365,1.0,0.0007930067,0.0013966480446927375,0.0032809614,0.01092896174863388,chr1
16726,CD160,-0.21615613,-1.9325109,0.8288660549599365,1.0,0.00076975237,0.0013966480446927375,0.0029351132,0.01092896174863388,chr1
16727,FP700111.1,-0.21615613,-1.6910316,0.8288660549599365,1.0,0.0007302221,0.0013966480446927375,0.002355882,0.01092896174863388,chr1
16728,FXYD1,-0.21615613,-2.3726234,0.8288660549599365,1.0,0.0007030576,0.0013966480446927375,0.003635676,0.01092896174863388,chr19
16729,AC068196.1,-0.21615613,-2.3663766,0.8288660549599365,1.0,0.000749655,0.0013966480446927375,0.00385955,0.01092896174863388,chr2
16730,KIR3DL2,-0.21615613,-2.2484796,0.8288660549599365,1.0,0.00076525996,0.0013966480446927375,0.003631171,0.01092896174863388,chr19
16731,SMIM35,-0.21615613,-2.1008837,0.8288660549599365,1.0,0.0007137658,0.0013966480446927375,0.0030582708,0.01092896174863388,chr11
16732,AFAP1,-0.21615613,-2.144388,0.8288660549599365,1.0,0.0007339155,0.0013966480446927375,0.0032406128,0.01092896174863388,chr4
16733,LRRTM2,-0.21615613,-2.013998,0.8288660549599365,1.0,0.0007831373,0.0013966480446927375,0.0031593374,0.01092896174863388,chr5
16734,AL355531.1,-0.21615613,-2.1075597,0.8288660549599365,1.0,0.0007358633,0.0013966480446927375,0.0031674376,0.01092896174863388,chr10
16735,AC048344.4,-0.21615613,-2.0893865,0.8288660549599365,1.0,0.00075261854,0.0013966480446927375,0.0031989831,0.01092896174863388,chr12
16736,DIO2-AS1,-0.21615613,-1.3421813,0.8288660549599365,1.0,0.0009298784,0.0013966480446927375,0.002355882,0.01092896174863388,chr14
16737,LINC01413,-0.21615613,-2.0692441,0.8288660549599365,1.0,0.0006814816,0.0013966480446927375,0.0028568448,0.01092896174863388,chr15
16738,NMBR,-0.21615613,-1.4902846,0.8288660549599365,1.0,0.0008297978,0.0013966480446927375,0.0023295241,0.01092896174863388,chr6
16739,NPB,-0.21615613,-2.2350938,0.8288660549599365,1.0,0.0006799336,0.0013966480446927375,0.0031970579,0.01092896174863388,chr17
16740,AC003070.1,-0.21615613,-2.131944,0.8288660549599365,1.0,0.00080203,0.0013966480446927375,0.0035106027,0.01092896174863388,chr17
16741,AQP12B,-0.21615613,-2.6274679,0.8288660549599365,1.0,0.00056229654,0.0013966480446927375,0.0034696143,0.01092896174863388,chr2
16742,RASD1,-0.21615613,-1.9324173,0.8288660549599365,1.0,0.00082929,0.0013966480446927375,0.0031616641,0.01092896174863388,chr17
16743,CCR9,-0.21615613,-2.1596768,0.8288660549599365,1.0,0.000924327,0.0013966480446927375,0.0041234293,0.01092896174863388,chr3
16744,INE1,-0.21615613,-1.6250472,0.8288660549599365,1.0,0.001027128,0.0013966480446927375,0.0031648157,0.01092896174863388,chrX
16745,AC011495.2,-0.21615613,-2.4134939,0.8288660549599365,1.0,0.00062317256,0.0013966480446927375,0.0033155694,0.01092896174863388,chr19
16746,ARHGEF33,-0.21615613,-2.4183474,0.8288660549599365,1.0,0.00063245196,0.0013966480446927375,0.0033761926,0.01092896174863388,chr2
16747,AC084782.1,-0.21615613,-1.9695177,0.8288660549599365,1.0,0.00079106126,0.0013966480446927375,0.0030945255,0.01092896174863388,chr15
16748,MAPT-AS1,-0.21615613,-2.1935282,0.8288660549599365,1.0,0.0006339788,0.0013966480446927375,0.0028966868,0.01092896174863388,chr17
16749,AC114977.1,-0.21615613,-1.7750487,0.8288660549599365,1.0,0.0007745924,0.0013966480446927375,0.0026485582,0.01092896174863388,chr5
16750,NUDT4B,-0.21615613,-1.6516465,0.8288660549599365,1.0,0.0008809003,0.0013966480446927375,0.0027651135,0.01092896174863388,chr1
16751,AL355377.4,-0.21615613,-2.221734,0.8288660549599365,1.0,0.0007394376,0.0013966480446927375,0.0034444747,0.01092896174863388,chr9
16752,RMDN2-AS1,-0.21624279,-2.3219702,0.828798499382501,1.0,0.00069859216,0.0013966480446927375,0.003488196,0.01092896174863388,chr2
16753,LINC02166,-0.21624279,-2.6023958,0.828798499382501,1.0,0.0006824988,0.0013966480446927375,0.004137624,0.01092896174863388,chr16
16754,SETSIP,-0.21624279,-2.3108325,0.828798499382501,1.0,0.0007820708,0.0013966480446927375,0.0038744023,0.01092896174863388,chr1
16755,AL136309.4,-0.21632946,-2.8172767,0.8287309450711711,1.0,0.0006044019,0.0013966480446927375,0.0042522503,0.01092896174863388,chr6
16756,LINC01483,-0.21632946,-2.4668345,0.8287309450711711,1.0,0.00062388496,0.0013966480446927375,0.0034441622,0.01092896174863388,chr17
16757,AL078590.2,-0.21632946,-2.6949449,0.8287309450711711,1.0,0.0005548105,0.0013966480446927375,0.0035871202,0.01092896174863388,chr6
16758,AC105339.6,-0.21632946,0.52423704,0.8287309450711711,1.0,0.018186973,0.03282122905027933,0.012680837,0.04371584699453552,chr15
16759,AC005962.2,-0.21632946,-2.620063,0.8287309450711711,1.0,0.00066944846,0.0013966480446927375,0.004108546,0.01092896174863388,chr17
16760,AL049840.5,-0.2163728,-0.5261995,0.8286971683904467,1.0,0.006154305,0.012220670391061452,0.008851048,0.02185792349726776,chr14
16761,PCDHGA3,-0.21641614,-2.6377385,0.8286633920264301,1.0,0.00078118715,0.0013966480446927375,0.004851875,0.01092896174863388,chr5
16762,TMC3,-0.21641614,-2.795521,0.8286633920264301,1.0,0.0006628214,0.0013966480446927375,0.004592815,0.01092896174863388,chr15
16763,AC091607.2,-0.21641614,-2.9518526,0.8286633920264301,1.0,0.0006766717,0.0013966480446927375,0.005223803,0.01092896174863388,chr3
16764,FMO1,-0.2165028,-2.872268,0.8285958402487621,1.0,0.0006696127,0.0013966480446927375,0.0048926673,0.01092896174863388,chr1
16765,AC108058.1,-0.2165028,-3.0801518,0.8285958402487621,1.0,0.00078819523,0.0013966480446927375,0.0066462946,0.01092896174863388,chr2
16766,AP001107.5,-0.2165028,-2.814765,0.8285958402487621,1.0,0.00050815893,0.0013966480446927375,0.0035699646,0.01092896174863388,chr11
16767,C5orf17,-0.2165028,-2.8487282,0.8285958402487621,1.0,0.00065689394,0.0013966480446927375,0.004722427,0.01092896174863388,chr5
16768,SOX5,-0.21667615,-3.3058193,0.8284607404965791,1.0,0.0006595205,0.0013966480446927375,0.0065029436,0.01092896174863388,chr12
16769,FCHSD1,-0.21680614,0.3693892,0.8283594190121051,1.0,0.07932705,0.13931564245810055,0.06195011,0.16393442622950818,chr5
16770,ZNF792,-0.21715283,0.62955976,0.828089242353013,1.0,0.04595324,0.08135474860335196,0.029943211,0.09836065573770492,chr19
16771,KAT8,-0.21741284,0.03291074,0.8278866232044232,1.0,0.32538518,0.49127094972067037,0.31910086,0.639344262295082,chr16
16772,LINC01475,-0.21771619,0.4976624,0.8276502486748538,1.0,0.05177372,0.0914804469273743,0.03694385,0.1092896174863388,chr10
16773,AC126283.1,-0.21840955,-0.2684507,0.8271100226881148,1.0,0.009902728,0.017458100558659217,0.011915949,0.0273224043715847,chr4
16774,ASH1L-AS1,-0.21884291,0.43011543,0.8267724229718703,1.0,0.08120063,0.14141061452513967,0.060889777,0.16939890710382513,chr1
16775,AL021707.1,-0.21892957,-0.2243651,0.8267049068685035,1.0,0.008530541,0.017458100558659217,0.009958792,0.0273224043715847,chr22
16776,MRPL44,-0.21901625,0.17854623,0.8266373920462241,1.0,0.21462233,0.3481145251396648,0.19188115,0.44808743169398907,chr2
16777,FAM110A,-0.21905959,0.32519683,0.826603635115643,1.0,0.13480099,0.22311452513966482,0.1090212,0.273224043715847,chr20
16778,AP003486.1,-0.21918958,-0.34080735,0.8265023662468589,1.0,0.00387303,0.006634078212290503,0.004902532,0.01639344262295082,chr11
16779,TCTEX1D4,-0.21918958,-0.6228318,0.8265023662468589,1.0,0.0035337973,0.006634078212290503,0.0054364987,0.01639344262295082,chr1
16780,BDNF,-0.21918958,0.0042592874,0.8265023662468589,1.0,0.0036530355,0.006634078212290503,0.0036422862,0.01639344262295082,chr11
16781,TMED6,-0.21918958,-0.29269946,0.8265023662468589,1.0,0.0037403523,0.006634078212290503,0.0045797466,0.01639344262295082,chr16
16782,AL049647.1,-0.21927626,-0.2574091,0.8264348552707388,1.0,0.003449197,0.006634078212290503,0.004121543,0.01639344262295082,chr20
16783,AL606760.2,-0.21936293,-0.52109736,0.8263673455776372,1.0,0.003457822,0.006634078212290503,0.004958411,0.01639344262295082,chr1
16784,AMDHD1,-0.21936293,-0.52142084,0.8263673455776372,1.0,0.0037054783,0.006634078212290503,0.005314446,0.01639344262295082,chr12
16785,HMGCL,-0.21940626,0.38845947,0.8263335912123693,1.0,0.11343777,0.19727653631284917,0.08779725,0.24043715846994534,chr1
16786,AL353135.1,-0.2194496,-0.5192352,0.8262998371680371,1.0,0.0034149403,0.006634078212290503,0.0048906645,0.01639344262295082,chr6
16787,AL592430.1,-0.2194496,-0.70108813,0.8262998371680371,1.0,0.0033657341,0.006634078212290503,0.00546603,0.01639344262295082,chr10
16788,LINC00863,-0.21949293,0.41023886,0.8262660834447009,1.0,0.0888594,0.1543296089385475,0.06759087,0.18579234972677597,chr10
16789,KBTBD11-OT1,-0.21953627,-0.48291874,0.826232330042421,1.0,0.0038291186,0.006634078212290503,0.00534739,0.01639344262295082,chr8
16790,AL353801.3,-0.21953627,-0.56103945,0.826232330042421,1.0,0.0036363937,0.006634078212290503,0.0053602615,0.01639344262295082,chr10
16791,MAFF,-0.21962294,0.5497079,0.8261648242012716,1.0,0.07622506,0.12395251396648045,0.052696686,0.14754098360655737,chr22
16792,PRR29-AS1,-0.21979629,-0.82665557,0.8260298163743034,1.0,0.0032095767,0.006634078212290503,0.0056853592,0.01639344262295082,chr17
16793,AP001062.1,-0.21988295,-0.7419712,0.8259623143894499,1.0,0.003661745,0.006634078212290503,0.0061166026,0.01639344262295082,chr21
16794,AC027319.1,-0.21996962,-0.8598563,0.8258948136909934,1.0,0.003273645,0.006634078212290503,0.0059332983,0.01639344262295082,chr19
16795,AC006141.1,-0.22001296,0.053321436,0.8258610638243149,1.0,0.01724234,0.03317039106145252,0.016621878,0.04371584699453552,chr17
16796,AC009121.3,-0.22014296,-0.79870224,0.8257598161552019,1.0,0.0033216306,0.006634078212290503,0.005771018,0.01639344262295082,chr16
16797,AC079362.1,-0.22014296,-0.88708425,0.8257598161552019,1.0,0.0036249934,0.006634078212290503,0.0066939006,0.01639344262295082,chr12
16798,ZMYM5,-0.22014296,0.18523404,0.8257598161552019,1.0,0.18315986,0.3034217877094972,0.16278723,0.3770491803278688,chr13
16799,IGSF8,-0.22014296,0.25773504,0.8257598161552019,1.0,0.16234505,0.27304469273743015,0.13752362,0.3442622950819672,chr1
16800,ZNF529-AS1,-0.2201863,0.35782987,0.8257260675760061,1.0,0.09555557,0.1696927374301676,0.075334206,0.20218579234972678,chr19
16801,AC159540.2,-0.22040297,-0.80064535,0.825557329511555,1.0,0.0032932681,0.006634078212290503,0.0057294904,0.01639344262295082,chr2
16802,AKIRIN2,-0.22048965,0.11184289,0.8254898365416132,1.0,0.2756549,0.4266759776536313,0.25751963,0.5519125683060109,chr6
16803,SPRY1,-0.22057632,0.353433,0.8254223448614455,1.0,0.13728167,0.22276536312849163,0.10901407,0.273224043715847,chr4
16804,DGKA,-0.22066298,0.38944715,0.8253548544715344,1.0,0.09970943,0.16899441340782123,0.077002466,0.20218579234972678,chr12
16805,CCDC40,-0.22074966,-1.0608091,0.825287365372362,1.0,0.003688556,0.006634078212290503,0.0076793493,0.01639344262295082,chr17
16806,AL023806.1,-0.22083633,-0.98540866,0.8252198775644107,1.0,0.0034890654,0.006634078212290503,0.0068961433,0.01639344262295082,chr6
16807,AL358781.1,-0.22092299,0.012200696,0.8251523910481627,1.0,0.0062614535,0.011871508379888268,0.0062088873,0.02185792349726776,chr9
16808,PNN,-0.22096634,-0.07806708,0.8251186482745781,1.0,0.834956,0.8376396648044693,0.865948,0.9453551912568307,chr14
16809,TMCC2,-0.22109634,0.44473046,0.8250174218927054,1.0,0.021764388,0.03770949720670391,0.016036768,0.04918032786885246,chr1
16810,Z83745.1,-0.22109634,-0.0013093639,0.8250174218927054,1.0,0.006411443,0.011871508379888268,0.0064172456,0.02185792349726776,chrX
16811,KTI12,-0.22139968,0.3079528,0.8247812383195425,1.0,0.022356465,0.042946927374301676,0.01809789,0.0546448087431694,chr1
16812,AP003110.1,-0.2217897,-0.21170467,0.8244775970354363,1.0,0.0058092237,0.011871508379888268,0.0067243245,0.02185792349726776,chr11
16813,LANCL1,-0.22187637,0.29563284,0.8244101247597442,1.0,0.16533647,0.27304469273743015,0.13669428,0.33879781420765026,chr2
16814,TH2LCRR,-0.22204971,0.11297903,0.8242751841013056,1.0,0.0087118205,0.017108938547486033,0.008058253,0.0273224043715847,chr5
16815,AL353593.1,-0.22213638,-0.09076032,0.8242077157195229,1.0,0.014036532,0.027932960893854747,0.014941166,0.03825136612021858,chr1
16816,BX323046.1,-0.22213638,-0.25777867,0.8242077157195229,1.0,0.006422554,0.011871508379888268,0.007674229,0.02185792349726776,chr1
16817,AL121832.2,-0.22256973,0.45142502,0.8238703933042459,1.0,0.03689473,0.06738826815642458,0.027114823,0.08196721311475409,chr20
16818,AL138966.2,-0.22256973,-0.1891382,0.8238703933042459,1.0,0.0063198493,0.011871508379888268,0.007201968,0.02185792349726776,chr13
16819,TMEM254-AS1,-0.22256973,0.2636722,0.8238703933042459,1.0,0.00913864,0.017108938547486033,0.007617963,0.0273224043715847,chr10
16820,TMEM25,-0.22287308,0.36024404,0.8236342869674322,1.0,0.08712978,0.15537709497206703,0.06851978,0.18579234972677597,chr11
16821,ANKRD50,-0.22291642,0.45884123,0.8236005587932906,1.0,0.081762545,0.1428072625698324,0.06014228,0.16939890710382513,chr4
16822,AL158071.3,-0.22300309,-0.41045916,0.823533103422519,1.0,0.0063663647,0.011871508379888268,0.008452757,0.02185792349726776,chr9
16823,AC091180.2,-0.2232631,-0.41395524,0.8233307451346296,1.0,0.0058365506,0.011871508379888268,0.0077687157,0.02185792349726776,chr17
16824,AC018462.1,-0.22334976,0.20846346,0.8232632949817466,1.0,0.011009465,0.0223463687150838,0.009535275,0.03278688524590164,chr2
16825,LINC01215,-0.22360978,-0.50228685,0.8230609523590772,1.0,0.0058478005,0.011871508379888268,0.008273109,0.02185792349726776,chr3
16826,AC008537.4,-0.22412981,0.26646435,0.8226563024189659,1.0,0.018055193,0.03282122905027933,0.015033027,0.04371584699453552,chr19
16827,CPNE5,-0.22417314,-2.3421078,0.8226225837179514,1.0,0.0006716925,0.001047486033519553,0.003401127,0.01092896174863388,chr6
16828,AP006287.2,-0.22417314,-2.4259214,0.8226225837179514,1.0,0.0005793455,0.001047486033519553,0.0031093084,0.01092896174863388,chr11
16829,NUPR1,-0.22417314,-2.6899283,0.8226225837179514,1.0,0.0005344711,0.001047486033519553,0.0034438332,0.01092896174863388,chr16
16830,AC109597.1,-0.22417314,-2.5744765,0.8226225837179514,1.0,0.00051751384,0.001047486033519553,0.003078655,0.01092896174863388,chr16
16831,AKR1D1,-0.22417314,-2.621821,0.8226225837179514,1.0,0.00062713097,0.001047486033519553,0.0038539374,0.01092896174863388,chr7
16832,BRWD1-AS1,-0.22417314,-2.4050732,0.8226225837179514,1.0,0.0006547333,0.001047486033519553,0.0034630126,0.01092896174863388,chr21
16833,PLA2G4E-AS1,-0.22417314,-2.466741,0.8226225837179514,1.0,0.0005616426,0.001047486033519553,0.0031007887,0.01092896174863388,chr15
16834,SPATA42,-0.22417314,-2.8618145,0.8226225837179514,1.0,0.0005000718,0.001047486033519553,0.0036294877,0.01092896174863388,chr1
16835,AC083805.3,-0.22417314,-2.8517675,0.8226225837179514,1.0,0.00043918742,0.001047486033519553,0.0031661098,0.01092896174863388,chr12
16836,AC004923.4,-0.22417314,-2.892147,0.8226225837179514,1.0,0.00044611297,0.001047486033519553,0.0033070995,0.01092896174863388,chr11
16837,CXCR5,-0.22417314,-2.365003,0.8226225837179514,1.0,0.0006046075,0.001047486033519553,0.0031107606,0.01092896174863388,chr11
16838,AF111169.3,-0.22417314,-2.490713,0.8226225837179514,1.0,0.0005930832,0.001047486033519553,0.0033289038,0.01092896174863388,chr14
16839,LINC01783,-0.22417314,-2.2206118,0.8226225837179514,1.0,0.0007249996,0.001047486033519553,0.0033746862,0.01092896174863388,chr1
16840,AC007731.5,-0.22417314,-2.461115,0.8226225837179514,1.0,0.00054519146,0.001047486033519553,0.0029983767,0.01092896174863388,chr22
16841,OR56B1,-0.22417314,-2.5830467,0.8226225837179514,1.0,0.00053227524,0.001047486033519553,0.0031851889,0.01092896174863388,chr11
16842,AC100835.2,-0.22417314,-2.5018542,0.8226225837179514,1.0,0.00052217324,0.001047486033519553,0.002954066,0.01092896174863388,chr15
16843,AC005696.2,-0.22417314,-2.760444,0.8226225837179514,1.0,0.0005033425,0.001047486033519553,0.0034057305,0.01092896174863388,chr17
16844,AC118658.1,-0.22417314,-2.2693336,0.8226225837179514,1.0,0.0005679142,0.001047486033519553,0.002734955,0.01092896174863388,chr15
16845,AC125257.2,-0.22417314,-2.763181,0.8226225837179514,1.0,0.00054042024,0.001047486033519553,0.0036631464,0.01092896174863388,chr17
16846,AP003469.2,-0.22417314,-2.5804307,0.8226225837179514,1.0,0.00061163167,0.001047486033519553,0.0036527251,0.01092896174863388,chr8
16847,IL20RB-AS1,-0.22417314,-2.3343995,0.8226225837179514,1.0,0.00050364743,0.001047486033519553,0.0025375222,0.01092896174863388,chr3
16848,PAPPA2,-0.22417314,-2.4531043,0.8226225837179514,1.0,0.00063814846,0.001047486033519553,0.0034894813,0.01092896174863388,chr1
16849,AC115485.1,-0.22417314,-2.4882221,0.8226225837179514,1.0,0.00043953027,0.001047486033519553,0.0024636525,0.01092896174863388,chr8
16850,RAB3C,-0.22417314,-2.5788362,0.8226225837179514,1.0,0.0005292207,0.001047486033519553,0.00315772,0.01092896174863388,chr5
16851,ACRV1,-0.22417314,-2.402541,0.8226225837179514,1.0,0.0005062715,0.001047486033519553,0.0026739312,0.01092896174863388,chr11
16852,LUADT1,-0.22417314,-2.5006082,0.8226225837179514,1.0,0.0005590587,0.001047486033519553,0.0031597393,0.01092896174863388,chr6
16853,AC012313.5,-0.22417314,-2.6856503,0.8226225837179514,1.0,0.00055193336,0.001047486033519553,0.0035456698,0.01092896174863388,chr19
16854,AL353796.2,-0.22417314,-2.598421,0.8226225837179514,1.0,0.00062636245,0.001047486033519553,0.00378741,0.01092896174863388,chr10
16855,AL354811.1,-0.22425981,-2.663444,0.8225551472986681,1.0,0.00066764705,0.001047486033519553,0.004222327,0.01092896174863388,chr13
16856,INO80-AS1,-0.22425981,-2.930478,0.8225551472986681,1.0,0.00047226934,0.001047486033519553,0.0035947945,0.01092896174863388,chr15
16857,AC138207.9,-0.22425981,-2.8882573,0.8225551472986681,1.0,0.00044948212,0.001047486033519553,0.0033230828,0.01092896174863388,chr17
16858,AL590723.1,-0.22425981,-2.939894,0.8225551472986681,1.0,0.00045500387,0.001047486033519553,0.0034862119,0.01092896174863388,chr1
16859,RAMACL,-0.22425981,-2.705118,0.8225551472986681,1.0,0.00051585666,0.001047486033519553,0.0033591837,0.01092896174863388,chr6
16860,AC079921.2,-0.22425981,-3.0715728,0.8225551472986681,1.0,0.00039153392,0.001047486033519553,0.003286828,0.01092896174863388,chr4
16861,MORC1,-0.22425981,-3.1252444,0.8225551472986681,1.0,0.00048150917,0.001047486033519553,0.004193641,0.01092896174863388,chr3
16862,ITGA10,-0.22434647,-2.950884,0.8224877121901134,1.0,0.0006485655,0.001047486033519553,0.005003948,0.01092896174863388,chr1
16863,P2RY10,-0.22434647,-3.050913,0.8224877121901134,1.0,0.00039828682,0.001047486033519553,0.0032959746,0.01092896174863388,chrX
16864,COLEC12,-0.22434647,-3.289102,0.8224877121901134,1.0,0.0004414946,0.001047486033519553,0.0043072975,0.01092896174863388,chr18
16865,SORBS2,-0.22434647,-2.974534,0.8224877121901134,1.0,0.00045959427,0.001047486033519553,0.003606748,0.01092896174863388,chr4
16866,AC007731.2,-0.22434647,-3.0840197,0.8224877121901134,1.0,0.000603828,0.001047486033519553,0.005108785,0.01092896174863388,chr22
16867,NUTM2B,-0.22434647,-3.2926552,0.8224877121901134,1.0,0.00038859094,0.001047486033519553,0.003801372,0.01092896174863388,chr10
16868,SPX,-0.22443315,-3.332589,0.8224202783927685,1.0,0.0004734851,0.001047486033519553,0.004759762,0.01092896174863388,chr12
16869,AL590867.1,-0.22443315,-3.701675,0.8224202783927685,1.0,0.00052547344,0.001047486033519553,0.0068155364,0.01092896174863388,chr6
16870,CALCB,-0.22443315,-3.2274966,0.8224202783927685,1.0,0.00044712037,0.001047486033519553,0.00418011,0.01092896174863388,chr11
16871,MNDA,-0.22443315,-3.8345172,0.8224202783927685,1.0,0.0004866434,0.001047486033519553,0.0069201984,0.01092896174863388,chr1
16872,HHIPL2,-0.22451982,-3.7927053,0.8223528459071147,1.0,0.0005436203,0.001047486033519553,0.007507602,0.01092896174863388,chr1
16873,ABCC6,-0.22460648,0.31780544,0.8222854147336325,1.0,0.12156449,0.20740223463687152,0.09867324,0.25136612021857924,chr16
16874,PLA2G15,-0.22516985,0.46597034,0.8218471441234032,1.0,0.045282315,0.08170391061452514,0.032987148,0.09836065573770492,chr16
