,names,scores,logfoldchanges,pvals,pvals_adj,14_mean_expr,14_frac_expr,23_mean_expr,23_frac_expr,chromosome
15687,AC022239.1,-0.14188465,-1.3584024,0.8871711120404053,1.0,0.001713585,0.003875968992248062,0.0043877787,0.01092896174863388,chr8
15688,B3GNT4,-0.14188465,-2.016944,0.8871711120404053,1.0,0.0013099086,0.003875968992248062,0.0052909898,0.01092896174863388,chr12
15689,AL136038.2,-0.14188465,-1.1203152,0.8871711120404053,1.0,0.0015902034,0.003875968992248062,0.0034537942,0.01092896174863388,chr14
15690,AF111167.2,-0.14188465,-0.9331479,0.8871711120404053,1.0,0.0018103259,0.003875968992248062,0.0034538652,0.01092896174863388,chr14
15691,MID1IP1-AS1,-0.14188465,-1.2455304,0.8871711120404053,1.0,0.0013234237,0.003875968992248062,0.003135072,0.01092896174863388,chrX
15692,RGPD3,-0.14188465,-1.3345798,0.8871711120404053,1.0,0.0015983476,0.003875968992248062,0.004026174,0.01092896174863388,chr2
15693,RFPL1,-0.14188465,-1.1611001,0.8871711120404053,1.0,0.0017217227,0.003875968992248062,0.0038461639,0.01092896174863388,chr22
15694,AC007731.2,-0.14188465,-1.6737142,0.8871711120404053,1.0,0.0016041344,0.003875968992248062,0.005108785,0.01092896174863388,chr22
15695,AC103858.1,-0.14188465,-1.5126941,0.8871711120404053,1.0,0.0011845315,0.003875968992248062,0.003376269,0.01092896174863388,chr15
15696,AL354811.1,-0.14188465,-1.4406626,0.8871711120404053,1.0,0.0015575712,0.003875968992248062,0.004222327,0.01092896174863388,chr13
15697,AL627309.1,-0.14188465,-1.6100042,0.8871711120404053,1.0,0.0013668339,0.003875968992248062,0.0041664606,0.01092896174863388,chr1
15698,AC020978.3,-0.14188465,-1.7179016,0.8871711120404053,1.0,0.001969519,0.003875968992248062,0.0064643295,0.01092896174863388,chr16
15699,AL353147.1,-0.14188465,-1.3538454,0.8871711120404053,1.0,0.0012063541,0.003875968992248062,0.0030804628,0.01092896174863388,chr10
15700,AC073655.3,-0.14188465,-1.4910892,0.8871711120404053,1.0,0.0012482483,0.003875968992248062,0.0035048837,0.01092896174863388,chr12
15701,ASTN2-AS1,-0.14188465,-1.5978634,0.8871711120404053,1.0,0.002194619,0.003875968992248062,0.0066282763,0.01092896174863388,chr9
15702,EFCAB6,-0.14188465,-1.5570694,0.8871711120404053,1.0,0.0011553027,0.003875968992248062,0.0033957362,0.01092896174863388,chr22
15703,AP000553.2,-0.14188465,-1.4228123,0.8871711120404053,1.0,0.0011156574,0.003875968992248062,0.0029883638,0.01092896174863388,chr22
15704,AC010531.3,-0.14188465,-1.4764987,0.8871711120404053,1.0,0.0012568778,0.003875968992248062,0.003493637,0.01092896174863388,chr16
15705,GRIN2D,-0.14188465,-1.4516124,0.8871711120404053,1.0,0.0016418288,0.003875968992248062,0.004484245,0.01092896174863388,chr19
15706,AL136309.4,-0.14188465,-1.4679797,0.8871711120404053,1.0,0.001539225,0.003875968992248062,0.0042522503,0.01092896174863388,chr6
15707,AC114760.2,-0.14188465,-1.5077795,0.8871711120404053,1.0,0.0012901824,0.003875968992248062,0.0036645646,0.01092896174863388,chr2
15708,C1orf189,-0.14188465,-2.5765424,0.8871711120404053,1.0,0.0016215252,0.003875968992248062,0.009633831,0.01092896174863388,chr1
15709,AL391422.4,-0.14188465,-1.2393451,0.8871711120404053,1.0,0.0020086255,0.003875968992248062,0.004735727,0.01092896174863388,chr6
15710,AC007001.1,-0.14188465,-1.2327996,0.8871711120404053,1.0,0.0014823832,0.003875968992248062,0.0034804572,0.01092896174863388,chr7
15711,ANGPTL5,-0.14188465,-1.3071008,0.8871711120404053,1.0,0.0017958856,0.003875968992248062,0.0044379393,0.01092896174863388,chr11
15712,AC114730.1,-0.14188465,-0.86225307,0.8871711120404053,1.0,0.0020019633,0.003875968992248062,0.0036363457,0.01092896174863388,chr2
15713,ITGA10,-0.14188465,-1.8036017,0.8871711120404053,1.0,0.0014359838,0.003875968992248062,0.005003948,0.01092896174863388,chr1
15714,AC036108.1,-0.14188465,-1.2201134,0.8871711120404053,1.0,0.0017072419,0.003875968992248062,0.0039727725,0.01092896174863388,chr15
15715,AL359643.2,-0.14188465,-1.4381444,0.8871711120404053,1.0,0.0012744871,0.003875968992248062,0.0034497508,0.01092896174863388,chr6
15716,AL353708.3,-0.1420977,0.49865773,0.8870028356222184,1.0,0.013825418,0.025193798449612403,0.0098048765,0.03278688524590164,chr1
15717,AP005436.2,-0.14231074,-2.1900718,0.8868345642981019,1.0,0.0015882795,0.003875968992248062,0.007227349,0.01092896174863388,chr11
15718,SLC13A3,-0.14231074,-1.7667605,0.8868345642981019,1.0,0.0011965988,0.003875968992248062,0.0040660556,0.01092896174863388,chr20
15719,AC104699.1,-0.14231074,-2.2419212,0.8868345642981019,1.0,0.0015779927,0.003875968992248062,0.007442456,0.01092896174863388,chr2
15720,CTRL,-0.14231074,-1.6421814,0.8868345642981019,1.0,0.0018848077,0.003875968992248062,0.00587147,0.01092896174863388,chr16
15721,REC114,-0.14231074,-1.6008698,0.8868345642981019,1.0,0.0013820714,0.003875968992248062,0.004186309,0.01092896174863388,chr15
15722,AL450992.1,-0.14231074,-1.6510512,0.8868345642981019,1.0,0.0012988356,0.003875968992248062,0.004073499,0.01092896174863388,chr1
15723,AL139424.3,-0.14231074,-1.9671415,0.8868345642981019,1.0,0.0011264494,0.003875968992248062,0.004397138,0.01092896174863388,chr1
15724,AC008738.2,-0.14231074,-1.8851955,0.8868345642981019,1.0,0.0012889319,0.003875968992248062,0.0047531123,0.01092896174863388,chr19
15725,BBS10,-0.14231074,0.15991455,0.8868345642981019,1.0,0.01871315,0.040697674418604654,0.016766094,0.04918032786885246,chr12
15726,FLG,-0.14231074,-1.7900177,0.8868345642981019,1.0,0.0020677894,0.003875968992248062,0.0071327137,0.01092896174863388,chr1
15727,NUDT14,-0.14252378,0.5989498,0.8866662980755384,1.0,0.045151703,0.0755813953488372,0.030038252,0.08743169398907104,chr14
15728,AC092171.5,-0.14273682,0.5054512,0.8864980369620102,1.0,0.040877767,0.06589147286821706,0.028968908,0.07650273224043716,chr7
15729,AC103810.2,-0.14273682,-1.7071644,0.8864980369620102,1.0,0.0013488185,0.003875968992248062,0.004397432,0.01092896174863388,chr17
15730,DGCR9,-0.14273682,-1.7068795,0.8864980369620102,1.0,0.0011299729,0.003875968992248062,0.0036841335,0.01092896174863388,chr22
15731,GIT1,-0.14401506,0.16155075,0.8854885779894862,1.0,0.13711773,0.25387596899224807,0.123450875,0.2896174863387978,chr17
15732,SPEF2,-0.1442281,0.36593935,0.8853203528486432,1.0,0.12389659,0.21511627906976744,0.097443044,0.25136612021857924,chr5
15733,GRID2IP,-0.14444114,0.13061191,0.8851521328766666,1.0,0.018669488,0.040697674418604654,0.017067239,0.04918032786885246,chr7
15734,ADCY9,-0.14486723,0.27854636,0.8848157084692155,1.0,0.03344047,0.06201550387596899,0.027649384,0.07103825136612021,chr16
15735,SLMAP,-0.14486723,0.10896245,0.8848157084692155,1.0,0.30331063,0.46705426356589147,0.28409484,0.5737704918032787,chr3
15736,PPIF,-0.1452933,0.08436237,0.8844793048269309,1.0,0.3399861,0.5077519379844961,0.32348013,0.6229508196721312,chr10
15737,ACTN4,-0.14593242,-0.03716856,0.8839747384289716,1.0,0.64304996,0.7538759689922481,0.6553527,0.8633879781420765,chr19
15738,ACBD4,-0.14699762,0.5210856,0.883133899105022,1.0,0.054084036,0.09883720930232558,0.037995063,0.11475409836065574,chr17
15739,ZCCHC14,-0.14699762,-0.14041847,0.883133899105022,1.0,0.026777936,0.05232558139534884,0.029475337,0.060109289617486336,chr16
15740,NDUFAB1,-0.14806283,-0.034613676,0.8822931914309595,1.0,0.71034175,0.8062015503875969,0.7226144,0.8852459016393442,chr16
15741,TMEM217,-0.14827587,0.3111901,0.8821250657762584,1.0,0.03321463,0.06589147286821706,0.026855886,0.07650273224043716,chr6
15742,TMEM125,-0.14870194,0.27686253,0.8817888304066759,1.0,0.020410657,0.040697674418604654,0.016876519,0.04918032786885246,chr1
15743,AL590617.2,-0.14870194,0.13292173,0.8817888304066759,1.0,0.018567324,0.040697674418604654,0.016946845,0.04918032786885246,chr6
15744,AC004847.1,-0.14912802,0.28418142,0.8814526163399319,1.0,0.011245819,0.01937984496124031,0.00924441,0.0273224043715847,chr7
15745,MYO9B,-0.1495541,0.10909662,0.8811164236357104,1.0,0.40596116,0.5368217054263565,0.3813598,0.7158469945355191,chr19
15746,AL354920.1,-0.1495541,0.49260196,0.8811164236357104,1.0,0.011767209,0.01937984496124031,0.00837766,0.0273224043715847,chr9
15747,HOMER1,-0.14998019,0.59580183,0.8807802523536841,1.0,0.012455511,0.01937984496124031,0.0082588615,0.0273224043715847,chr5
15748,AC025257.1,-0.14998019,0.5060492,0.8807802523536841,1.0,0.017714355,0.03488372093023256,0.012506136,0.04371584699453552,chr12
15749,TAF13,-0.14998019,0.20381068,0.8807802523536841,1.0,0.02164807,0.040697674418604654,0.01882269,0.04918032786885246,chr1
15750,ZNF613,-0.15040626,0.12928602,0.8804441025535141,1.0,0.009194036,0.01937984496124031,0.008409262,0.0273224043715847,chr19
15751,AC090971.2,-0.15083234,0.16649383,0.8801079742948497,1.0,0.009298923,0.01937984496124031,0.00828958,0.0273224043715847,chr15
15752,AC017100.1,-0.15083234,0.026557548,0.8801079742948497,1.0,0.008452194,0.01937984496124031,0.008298664,0.0273224043715847,chr18
15753,AC024563.1,-0.15125842,0.20579354,0.8797718676373286,1.0,0.009514123,0.01937984496124031,0.0082545355,0.0273224043715847,chr19
15754,LMAN1,-0.15147147,0.017268151,0.8796038224276306,1.0,0.51156497,0.6589147286821705,0.50678897,0.7868852459016393,chr18
15755,RAPGEF3,-0.15168451,-0.021137374,0.8794357826405772,1.0,0.008987574,0.01937984496124031,0.009119621,0.0273224043715847,chr12
15756,AC008840.1,-0.15168451,0.26001218,0.8794357826405772,1.0,0.009074442,0.01937984496124031,0.007583553,0.0273224043715847,chr5
15757,ZNF572,-0.15211058,-0.13741027,0.8790997193642097,1.0,0.00929562,0.01937984496124031,0.010219789,0.0273224043715847,chr8
15758,DLEU2L,-0.15253666,0.16054061,0.8787636778678287,1.0,0.0098748775,0.01937984496124031,0.008839535,0.0273224043715847,chr1
15759,FAM214B,-0.15253666,0.16121054,0.8787636778678287,1.0,0.012957216,0.01937984496124031,0.011595217,0.0273224043715847,chr9
15760,LINC02798,-0.15253666,0.15913355,0.8787636778678287,1.0,0.01010338,0.01937984496124031,0.009052972,0.0273224043715847,chr1
15761,LIMD2,-0.1527497,-0.038610123,0.8785956653057558,1.0,0.78077626,0.810077519379845,0.7953693,0.907103825136612,chr17
15762,SLC23A1,-0.15296274,0.29878226,0.8784276582110252,1.0,0.010330179,0.01937984496124031,0.008405894,0.0273224043715847,chr5
15763,MYB-AS1,-0.15338881,-0.13339637,0.8780916604533783,1.0,0.0084511405,0.01937984496124031,0.009266045,0.0273224043715847,chr6
15764,CIB1,-0.1538149,0.001427824,0.8777556846544552,1.0,0.62885964,0.7422480620155039,0.6283977,0.8797814207650273,chr15
15765,GIMAP7,-0.1538149,0.25009096,0.8777556846544552,1.0,0.015689129,0.03488372093023256,0.013208511,0.04371584699453552,chr7
15766,DPH1,-0.15402794,0.19964504,0.8775877050081266,1.0,0.14921597,0.2810077519379845,0.13113938,0.33879781420765026,chr17
15767,LINC01588,-0.15424098,0.13560493,0.8774197308738112,1.0,0.0098871365,0.01937984496124031,0.0090041235,0.0273224043715847,chr14
15768,ADAMTS6,-0.15424098,0.32195935,0.8774197308738112,1.0,0.017245596,0.03488372093023256,0.013819893,0.04371584699453552,chr5
15769,AC245452.1,-0.15424098,0.11221479,0.8774197308738112,1.0,0.010847923,0.01937984496124031,0.010040198,0.0273224043715847,chr22
15770,ZNF208,-0.15424098,-0.16141064,0.8774197308738112,1.0,0.009119819,0.01937984496124031,0.01019394,0.0273224043715847,chr19
15771,TRIM46,-0.15424098,-0.20858389,0.8774197308738112,1.0,0.008960216,0.01937984496124031,0.010346821,0.0273224043715847,chr1
15772,SFXN5,-0.15509313,0.4096868,0.8767478896055229,1.0,0.08492209,0.1511627906976744,0.06458966,0.17486338797814208,chr2
15773,AC004596.1,-0.15509313,0.32788578,0.8767478896055229,1.0,0.024451084,0.050387596899224806,0.019528441,0.060109289617486336,chr17
15774,DNAJC24,-0.15530618,0.25700516,0.8765799431428974,1.0,0.046574038,0.09496124031007752,0.03912079,0.1092896174863388,chr11
15775,OLFML2B,-0.15551922,-0.20675556,0.8764120022369296,1.0,0.009382328,0.01937984496124031,0.010820255,0.0273224043715847,chr1
15776,SERPINF1,-0.15551922,-0.32345924,0.8764120022369296,1.0,0.007622436,0.01937984496124031,0.009529061,0.0273224043715847,chr17
15777,PIGY-DT,-0.15551922,-0.17525914,0.8764120022369296,1.0,0.011128774,0.01937984496124031,0.012557256,0.0273224043715847,chr4
15778,PTGER2,-0.15573226,0.1556808,0.8762440668950573,1.0,0.2215305,0.35271317829457366,0.20099492,0.41530054644808745,chr14
15779,ZNF587B,-0.1559453,0.64665455,0.8760761371247179,1.0,0.060871027,0.09883720930232558,0.039307002,0.11475409836065574,chr19
15780,CA3-AS1,-0.1559453,-0.2518278,0.8760761371247179,1.0,0.008054108,0.01937984496124031,0.009582807,0.0273224043715847,chr8
15781,STX17-AS1,-0.1559453,0.4815424,0.8760761371247179,1.0,0.03671342,0.06976744186046512,0.026430828,0.08196721311475409,chr9
15782,AC067930.3,-0.1559453,-0.27195355,0.8760761371247179,1.0,0.0087178005,0.01937984496124031,0.010516757,0.0273224043715847,chr8
15783,STK10,-0.15615834,0.17355005,0.8759082129333478,1.0,0.22342288,0.35852713178294576,0.20046772,0.4262295081967213,chr5
15784,ANKRD42,-0.15637138,0.28835648,0.8757402943283831,1.0,0.027364329,0.050387596899224806,0.022462066,0.060109289617486336,chr11
15785,EFCAB14,-0.15658443,0.23915598,0.8755723813172587,1.0,0.19852233,0.3313953488372093,0.17063135,0.40437158469945356,chr1
15786,PNPLA6,-0.15679745,0.37496412,0.8754044739074088,1.0,0.08146185,0.1434108527131783,0.063394204,0.16393442622950818,chr19
15787,RNF169,-0.15722354,0.12478363,0.8750686759212666,1.0,0.2368077,0.38953488372093026,0.21918194,0.4644808743169399,chr11
15788,ZNF564,-0.15764962,0.17708166,0.8747329004294155,1.0,0.04189558,0.08139534883720931,0.037144933,0.09289617486338798,chr19
15789,SYNGAP1,-0.15764962,0.23887828,0.8747329004294155,1.0,0.111360446,0.20155038759689922,0.09514863,0.23497267759562843,chr6
15790,FP565260.1,-0.15764962,-0.26606953,0.8747329004294155,1.0,0.008585607,0.01937984496124031,0.010315484,0.0273224043715847,chr21
15791,MAPKBP1,-0.15786266,0.23990813,0.8745650211374271,1.0,0.07022863,0.12596899224806202,0.0597843,0.14207650273224043,chr15
15792,ADAT2,-0.15850177,0.27273887,0.8740614171663641,1.0,0.13437466,0.24612403100775193,0.11247797,0.2896174863387978,chr6
15793,LNX2,-0.15850177,0.23313208,0.8740614171663641,1.0,0.054069735,0.11046511627906977,0.046184994,0.12568306010928962,chr13
15794,FAM222A-AS1,-0.15850177,-0.38733318,0.8740614171663641,1.0,0.009663186,0.01937984496124031,0.012620482,0.0273224043715847,chr12
15795,CSNK1G3,-0.15978003,0.14133495,0.8730543624647542,1.0,0.17036977,0.29844961240310075,0.1556435,0.36065573770491804,chr5
15796,SPATA17,-0.16084522,0.27586803,0.8722153072445136,1.0,0.0076127006,0.013565891472868217,0.0062918924,0.02185792349726776,chr1
15797,ZNF469,-0.16084522,-0.046499107,0.8722153072445136,1.0,0.0064117303,0.013565891472868217,0.006621057,0.02185792349726776,chr16
15798,ARHGEF35,-0.16084522,0.033046026,0.8722153072445136,1.0,0.0068734577,0.013565891472868217,0.006718327,0.02185792349726776,chr7
15799,ZRANB1,-0.16105826,0.44042534,0.872047513420189,1.0,0.08724636,0.13953488372093023,0.065020986,0.15846994535519127,chr10
15800,MARS2,-0.16105826,0.38721207,0.872047513420189,1.0,0.044014487,0.08914728682170543,0.033826713,0.10382513661202186,chr2
15801,AC009090.6,-0.1612713,-0.17288089,0.8718797253530834,1.0,0.0059487787,0.013565891472868217,0.006703569,0.02185792349726776,chr16
15802,AC073389.2,-0.1612713,0.15070759,0.8718797253530834,1.0,0.006964399,0.013565891472868217,0.006275753,0.02185792349726776,chr10
15803,PTOV1-AS1,-0.1612713,0.016816588,0.8718797253530834,1.0,0.0062403963,0.013565891472868217,0.0061683003,0.02185792349726776,chr19
15804,AC009962.1,-0.1612713,0.58289534,0.8718797253530834,1.0,0.007950017,0.013565891472868217,0.0053146174,0.02185792349726776,chr2
15805,AC079385.1,-0.1612713,-0.0016940256,0.8718797253530834,1.0,0.0071979715,0.013565891472868217,0.007206398,0.02185792349726776,chr12
15806,UTP20,-0.16148435,0.23633176,0.871711943050614,1.0,0.13354227,0.24224806201550386,0.11447278,0.2786885245901639,chr12
15807,FAM180B,-0.16169739,-0.12007142,0.8715441665201976,1.0,0.0067158686,0.013565891472868217,0.007296609,0.02185792349726776,chr11
15808,AC233280.1,-0.16169739,0.010550553,0.8715441665201976,1.0,0.0076914933,0.013565891472868217,0.0076356637,0.02185792349726776,chr3
15809,SDR42E1,-0.16169739,-0.0017687381,0.8715441665201976,1.0,0.0074151866,0.013565891472868217,0.00742425,0.02185792349726776,chr16
15810,SNAI3-AS1,-0.16169739,-0.007137237,0.8715441665201976,1.0,0.0062837345,0.013565891472868217,0.0063148006,0.02185792349726776,chr16
15811,AL445524.1,-0.16169739,0.102259636,0.8715441665201976,1.0,0.054013323,0.10271317829457365,0.050408896,0.11475409836065574,chr1
15812,CTSO,-0.16191041,0.06198809,0.8713763957692501,1.0,0.06459789,0.12790697674418605,0.06196353,0.14207650273224043,chr4
15813,AL133153.2,-0.16212346,-0.3297337,0.8712086308051864,1.0,0.0050624954,0.013565891472868217,0.0063583264,0.02185792349726776,chr14
15814,LINC02285,-0.16212346,0.024971176,0.8712086308051864,1.0,0.0068567265,0.013565891472868217,0.0067394627,0.02185792349726776,chr14
15815,SIRPA,-0.16212346,0.27182013,0.8712086308051864,1.0,0.10117954,0.19573643410852712,0.08451641,0.22950819672131148,chr20
15816,ANKDD1A,-0.16212346,-0.22201265,0.8712086308051864,1.0,0.005656977,0.013565891472868217,0.0065949727,0.02185792349726776,chr15
15817,AL442125.1,-0.16254954,0.049746245,0.8708731182673675,1.0,0.0061882944,0.013565891472868217,0.0059791757,0.02185792349726776,chr13
15818,IDH1-AS1,-0.16254954,-0.20871593,0.8708731182673675,1.0,0.0056808037,0.013565891472868217,0.006562178,0.02185792349726776,chr2
15819,CMTM5,-0.16254954,-0.07373997,0.8708731182673675,1.0,0.0060747564,0.013565891472868217,0.0063923094,0.02185792349726776,chr14
15820,AC105446.1,-0.16254954,-0.22307236,0.8708731182673675,1.0,0.007179653,0.013565891472868217,0.008375197,0.02185792349726776,chr7
15821,AL358781.1,-0.16297562,-0.21852723,0.8705376289660459,1.0,0.005338506,0.013565891472868217,0.0062088873,0.02185792349726776,chr9
15822,TNS2,-0.16297562,-0.18687725,0.8705376289660459,1.0,0.006487857,0.013565891472868217,0.007381805,0.02185792349726776,chr12
15823,UFL1-AS1,-0.16361474,0.41072625,0.8700344387121955,1.0,0.0140885,0.029069767441860465,0.01061645,0.03825136612021858,chr6
15824,FAM72A,-0.16382778,0.08045808,0.8698667203100532,1.0,0.0073221717,0.013565891472868217,0.00692637,0.02185792349726776,chr1
15825,AC079305.1,-0.16382778,-0.3233307,0.8698667203100532,1.0,0.006443017,0.013565891472868217,0.008055102,0.02185792349726776,chr2
15826,ATP13A4,-0.16404082,-0.09656987,0.8696990077614954,1.0,0.016113104,0.03488372093023256,0.017219039,0.04371584699453552,chr3
15827,HSPA4L,-0.16425386,0.29236186,0.8695313010739294,1.0,0.095845036,0.17248062015503876,0.07893776,0.19672131147540983,chr4
15828,TTC21A,-0.16510603,-0.46732575,0.8688605330817013,1.0,0.0065917345,0.013565891472868217,0.009101919,0.02185792349726776,chr3
15829,TTC22,-0.1655321,-0.5751266,0.8685251844440685,1.0,0.0056663165,0.013565891472868217,0.008430054,0.02185792349726776,chr1
15830,PYROXD2,-0.1655321,0.37687328,0.8685251844440685,1.0,0.02358276,0.044573643410852716,0.018210217,0.0546448087431694,chr10
15831,MRTO4,-0.16617122,0.08333295,0.8680222058522723,1.0,0.25840408,0.4263565891472868,0.24554102,0.5027322404371585,chr1
15832,LINC01176,-0.16638426,-0.4406857,0.8678545581818489,1.0,0.0057748817,0.013565891472868217,0.007829896,0.02185792349726776,chr7
15833,HEXD-IT1,-0.16638426,-0.30385527,0.8678545581818489,1.0,0.0066931215,0.013565891472868217,0.008255788,0.02185792349726776,chr17
15834,PIPOX,-0.1665973,0.19699289,0.8676869164538445,1.0,0.014690068,0.029069767441860465,0.0128271,0.03825136612021858,chr17
15835,SARM1,-0.16681035,0.3322445,0.8675192806756572,1.0,0.06522799,0.11434108527131782,0.052153718,0.13114754098360656,chr17
15836,LRRIQ3,-0.16702338,-0.08993945,0.8673516508546835,1.0,0.01771277,0.03488372093023256,0.018841486,0.04371584699453552,chr1
15837,AL589935.1,-0.16723642,-0.8203396,0.8671840269983195,1.0,0.0054110712,0.013565891472868217,0.009535279,0.02185792349726776,chr6
15838,WDR81,-0.16744946,0.19758329,0.8670164091139608,1.0,0.033762064,0.06589147286821706,0.02950394,0.07650273224043716,chr17
15839,FXN,-0.16744946,0.009771931,0.8670164091139608,1.0,0.27243257,0.4418604651162791,0.27082148,0.5136612021857924,chr9
15840,VAC14,-0.16851467,0.23054859,0.8661784095310218,1.0,0.13530134,0.25,0.116434805,0.29508196721311475,chr16
15841,C1orf115,-0.1687277,0.14164606,0.8660108276339493,1.0,0.016140727,0.029069767441860465,0.014642311,0.03825136612021858,chr1
15842,XPOT,-0.1687277,0.16628157,0.8660108276339493,1.0,0.25829968,0.4069767441860465,0.23320623,0.5081967213114754,chr12
15843,PCNX2,-0.1687277,0.22036168,0.8660108276339493,1.0,0.17054966,0.2926356589147287,0.14808875,0.3551912568306011,chr1
15844,STK11IP,-0.16894074,0.30284014,0.8658432517606263,1.0,0.05980094,0.11434108527131782,0.048749007,0.13114754098360656,chr2
15845,BAZ2A,-0.16957986,0.21435373,0.8653405603570381,1.0,0.26635438,0.3953488372093023,0.23353706,0.4972677595628415,chr12
15846,NCBP3,-0.16957986,0.15849833,0.8653405603570381,1.0,0.2840893,0.42054263565891475,0.25802267,0.5300546448087432,chr17
15847,FADS3,-0.17064506,0.40819272,0.8645028625155089,1.0,0.041844595,0.08333333333333333,0.03169412,0.09836065573770492,chr11
15848,TRIM16L,-0.17107114,0.2766486,0.8641678259587512,1.0,0.022305176,0.044573643410852716,0.018448727,0.0546448087431694,chr17
15849,COL5A2,-0.17128418,-0.4437446,0.8640003168341542,1.0,0.0038096055,0.007751937984496124,0.0051780124,0.01639344262295082,chr2
15850,AL008729.1,-0.17128418,-0.21859393,0.8640003168341542,1.0,0.004544428,0.007751937984496124,0.00528593,0.01639344262295082,chr6
15851,AC055811.1,-0.17128418,-0.130043,0.8640003168341542,1.0,0.0043578343,0.007751937984496124,0.004767915,0.01639344262295082,chr17
15852,KLLN,-0.17128418,-0.08254227,0.8640003168341542,1.0,0.004147663,0.007751937984496124,0.0043913512,0.01639344262295082,chr10
15853,AC138956.1,-0.17128418,-0.62776834,0.8640003168341542,1.0,0.0031974295,0.007751937984496124,0.004936286,0.01639344262295082,chr5
15854,AL139327.2,-0.17128418,-0.10663814,0.8640003168341542,1.0,0.0045640515,0.007751937984496124,0.0049133296,0.01639344262295082,chr13
15855,PON1,-0.17128418,-0.009915817,0.8640003168341542,1.0,0.0051465062,0.007751937984496124,0.005181909,0.01639344262295082,chr7
15856,AC020594.1,-0.17128418,0.29319894,0.8640003168341542,1.0,0.005529073,0.007751937984496124,0.0045145154,0.01639344262295082,chr2
15857,DZIP1,-0.17128418,-0.3479231,0.8640003168341542,1.0,0.00340613,0.007751937984496124,0.0043330644,0.01639344262295082,chr13
15858,LINC02572,-0.17128418,-0.37208134,0.8640003168341542,1.0,0.0039850133,0.007751937984496124,0.0051544616,0.01639344262295082,chr2
15859,AC105402.3,-0.17128418,-0.56445545,0.8640003168341542,1.0,0.0039252006,0.007751937984496124,0.005799261,0.01639344262295082,chr2
15860,AC090673.1,-0.17128418,-0.47318822,0.8640003168341542,1.0,0.0032578523,0.007751937984496124,0.0045196116,0.01639344262295082,chr12
15861,DRICH1,-0.17128418,0.14890851,0.8640003168341542,1.0,0.0060308403,0.007751937984496124,0.0054410174,0.01639344262295082,chr22
15862,SERF1A,-0.17128418,0.44736198,0.8640003168341542,1.0,0.0070292745,0.007751937984496124,0.0051599736,0.01639344262295082,chr5
15863,USP6,-0.17128418,-0.39224353,0.8640003168341542,1.0,0.004184069,0.007751937984496124,0.005487729,0.01639344262295082,chr17
15864,AC023449.2,-0.17128418,-0.28976166,0.8640003168341542,1.0,0.0044967374,0.007751937984496124,0.0054942416,0.01639344262295082,chr15
15865,KBTBD11-OT1,-0.17128418,-0.49487674,0.8640003168341542,1.0,0.003797571,0.007751937984496124,0.00534739,0.01639344262295082,chr8
15866,AC011246.1,-0.17128418,0.11326319,0.8640003168341542,1.0,0.004676262,0.007751937984496124,0.004323941,0.01639344262295082,chr2
15867,SLC5A2,-0.17128418,-0.005847305,0.8640003168341542,1.0,0.0049734167,0.007751937984496124,0.0049935644,0.01639344262295082,chr16
15868,SPEG,-0.17128418,-0.14795825,0.8640003168341542,1.0,0.0038887965,0.007751937984496124,0.0043078843,0.01639344262295082,chr2
15869,ZMYND10,-0.17128418,-0.24898086,0.8640003168341542,1.0,0.003854036,0.007751937984496124,0.0045783515,0.01639344262295082,chr3
15870,TDO2,-0.17128418,-0.3638066,0.8640003168341542,1.0,0.003773542,0.007751937984496124,0.004853234,0.01639344262295082,chr4
15871,C18orf65,-0.17128418,-0.3030491,0.8640003168341542,1.0,0.004910228,0.007751937984496124,0.006054521,0.01639344262295082,chr18
15872,AL031289.1,-0.17171027,-0.31698924,0.863665316929423,1.0,0.004468467,0.007751937984496124,0.0055634454,0.01639344262295082,chr1
15873,AL513320.1,-0.17171027,-0.6093186,0.863665316929423,1.0,0.0027893411,0.007751937984496124,0.004252135,0.01639344262295082,chr1
15874,AP001001.1,-0.17171027,-0.43516722,0.863665316929423,1.0,0.0037557178,0.007751937984496124,0.0050746338,0.01639344262295082,chr11
15875,ATP6V0E2-AS1,-0.17171027,-0.7743331,0.863665316929423,1.0,0.0030629889,0.007751937984496124,0.0052332487,0.01639344262295082,chr7
15876,AC090469.1,-0.17171027,-0.17447269,0.863665316929423,1.0,0.00469243,0.007751937984496124,0.005294057,0.01639344262295082,chr11
15877,AC073320.1,-0.17171027,-0.5708887,0.863665316929423,1.0,0.0035460822,0.007751937984496124,0.005262964,0.01639344262295082,chr7
15878,AC244197.2,-0.17171027,-0.4348195,0.863665316929423,1.0,0.004965246,0.007751937984496124,0.006705886,0.01639344262295082,chrX
15879,AC004687.1,-0.17171027,0.08020985,0.863665316929423,1.0,0.5080803,0.5891472868217055,0.48630235,0.6994535519125683,chr17
15880,AL356489.2,-0.17171027,-0.65425694,0.863665316929423,1.0,0.0032783318,0.007751937984496124,0.0051546143,0.01639344262295082,chr9
15881,LINC00612,-0.17171027,-0.33004034,0.863665316929423,1.0,0.0038003677,0.007751937984496124,0.004774918,0.01639344262295082,chr12
15882,AC234582.2,-0.17213634,-0.463126,0.8633303415331649,1.0,0.0052004275,0.007751937984496124,0.007161888,0.01639344262295082,chr1
